epoch,longitude,latitude,height,year,month,day,hour,minute,second
2005.240242,-0.212924,-0.230569,0.00453,2005,3,29,11,57,30
2005.24298,-0.21395,-0.231217,0.005275,2005,3,30,11,57,30
2005.245717,-0.212655,-0.231067,0.007574,2005,3,31,11,57,30
2005.248455,-0.212669,-0.231709,0.002266,2005,4,1,11,57,30
2005.251193,-0.213595,-0.231913,-0.000339,2005,4,2,11,57,30
2005.253931,-0.213213,-0.232303,0.004532,2005,4,3,11,57,30
2005.256669,-0.213414,-0.232051,0.00169,2005,4,4,11,57,30
2005.259407,-0.212828,-0.23054,0.004444,2005,4,5,11,57,30
2005.262144,-0.212474,-0.228676,0.004311,2005,4,6,11,57,30
2005.264882,-0.212238,-0.2294,0.009377,2005,4,7,11,57,30
2005.26762,-0.211234,-0.230599,0.010834,2005,4,8,11,57,30
2005.270358,-0.21105,-0.229945,0.006452,2005,4,9,11,57,30
2005.273096,-0.211301,-0.2299,0.004803,2005,4,10,11,57,30
2005.275834,-0.211936,-0.230815,0.009434,2005,4,11,11,57,30
2005.278572,-0.212858,-0.231166,0.012082,2005,4,12,11,57,30
2005.281309,-0.210914,-0.231265,0.00834,2005,4,13,11,57,30
2005.284047,-0.212714,-0.233754,0.013563,2005,4,14,11,57,30
2005.286785,-0.213056,-0.230313,0.007583,2005,4,15,11,57,30
2005.289523,-0.211405,-0.232068,0.009335,2005,4,16,11,57,30
2005.292261,-0.211615,-0.232189,0.008125,2005,4,17,11,57,30
2005.294999,-0.211901,-0.232817,0.014709,2005,4,18,11,57,30
2005.297737,-0.212479,-0.233107,0.014283,2005,4,19,11,57,30
2005.300474,-0.211576,-0.233839,0.007824,2005,4,20,11,57,30
2005.303212,-0.212451,-0.231993,0.006422,2005,4,21,11,57,30
2005.30595,-0.213468,-0.229714,-0.007004,2005,4,22,11,57,30
2005.308517,-0.21327,-0.23172,-0.001575,2005,4,23,10,27,30
2005.314339,-0.212373,-0.230444,-0.004357,2005,4,25,13,30,0
2005.316901,-0.211694,-0.231471,-0.003697,2005,4,26,11,57,30
2005.319639,-0.213546,-0.23145,0.001339,2005,4,27,11,57,30
2005.322377,-0.212227,-0.231967,0.007341,2005,4,28,11,57,30
2005.325115,-0.213295,-0.232154,0.008687,2005,4,29,11,57,30
2005.327853,-0.211238,-0.232328,0.013455,2005,4,30,11,57,30
2005.330591,-0.21213,-0.23161,0.004367,2005,5,1,11,57,30
2005.333329,-0.212673,-0.232236,0.001931,2005,5,2,11,57,30
2005.336066,-0.209964,-0.232369,0.003435,2005,5,3,11,57,30
2005.338804,-0.213263,-0.232586,0.012914,2005,5,4,11,57,30
2005.341542,-0.213137,-0.232955,0.007883,2005,5,5,11,57,30
2005.34428,-0.212201,-0.230157,0.007258,2005,5,6,11,57,30
2005.347018,-0.211383,-0.23091,0.008971,2005,5,7,11,57,30
2005.349756,-0.211288,-0.232775,0.003472,2005,5,8,11,57,30
2005.352494,-0.211005,-0.231337,0.002447,2005,5,9,11,57,30
2005.355231,-0.210484,-0.231128,0.003018,2005,5,10,11,57,30
2005.357969,-0.210286,-0.230727,0.000179,2005,5,11,11,57,30
2005.360707,-0.209488,-0.231839,0.010662,2005,5,12,11,57,30
2005.363445,-0.209992,-0.23093,0.006143,2005,5,13,11,57,30
2005.366183,-0.212047,-0.229388,-0.002218,2005,5,14,11,57,30
2005.368921,-0.213683,-0.23084,0.001619,2005,5,15,11,57,30
2005.371658,-0.212236,-0.230239,0.007999,2005,5,16,11,57,30
2005.374396,-0.210552,-0.229793,0.003547,2005,5,17,11,57,30
2005.377134,-0.210389,-0.230698,0.003809,2005,5,18,11,57,30
2005.379872,-0.212011,-0.230004,0.00383,2005,5,19,11,57,30
2005.38261,-0.211614,-0.231665,0.009167,2005,5,20,11,57,30
2005.385348,-0.210266,-0.231532,0.006757,2005,5,21,11,57,30
2005.388086,-0.210875,-0.230967,-0.001918,2005,5,22,11,57,30
2005.390823,-0.211494,-0.229959,0.011174,2005,5,23,11,57,30
2005.393561,-0.211419,-0.23177,0.005483,2005,5,24,11,57,30
2005.396299,-0.212509,-0.22904,0.006903,2005,5,25,11,57,30
2005.399037,-0.212755,-0.229802,0.008934,2005,5,26,11,57,30
2005.401775,-0.211494,-0.231399,0.017982,2005,5,27,11,57,30
2005.404513,-0.212413,-0.230121,0.0097,2005,5,28,11,57,30
2005.407251,-0.213632,-0.230289,0.014004,2005,5,29,11,57,30
2005.409988,-0.212357,-0.230735,0.0182,2005,5,30,11,57,30
2005.412726,-0.211279,-0.232147,0.007723,2005,5,31,11,57,30
2005.415464,-0.211993,-0.230286,0.001402,2005,6,1,11,57,30
2005.418202,-0.211277,-0.229681,0.005026,2005,6,2,11,57,30
2005.42094,-0.211457,-0.229413,0.003697,2005,6,3,11,57,30
2005.423678,-0.209756,-0.231278,0.010151,2005,6,4,11,57,30
2005.426416,-0.210637,-0.229994,0.002694,2005,6,5,11,57,30
2005.429153,-0.211767,-0.229332,0.008288,2005,6,6,11,57,30
2005.431891,-0.211632,-0.229919,0.001325,2005,6,7,11,57,30
2005.434629,-0.210361,-0.230787,0.006357,2005,6,8,11,57,30
2005.437367,-0.212048,-0.231474,0.004425,2005,6,9,11,57,30
2005.440105,-0.212987,-0.232139,0.006854,2005,6,10,11,57,30
2005.442843,-0.213174,-0.231027,0.006283,2005,6,11,11,57,30
2005.44558,-0.213809,-0.230252,0.013424,2005,6,12,11,57,30
2005.448318,-0.212578,-0.231896,0.020896,2005,6,13,11,57,30
2005.451056,-0.211302,-0.2312,0.011159,2005,6,14,11,57,30
2005.453794,-0.211701,-0.228195,0.008728,2005,6,15,11,57,30
2005.456532,-0.21209,-0.229167,0.007922,2005,6,16,11,57,30
2005.45927,-0.211886,-0.229564,0.009361,2005,6,17,11,57,30
2005.462008,-0.212292,-0.230807,0.009728,2005,6,18,11,57,30
2005.464745,-0.212906,-0.232476,0.011047,2005,6,19,11,57,30
2005.467483,-0.211439,-0.231593,0.004926,2005,6,20,11,57,30
2005.470221,-0.212667,-0.233095,0.020591,2005,6,21,11,57,30
2005.472959,-0.211542,-0.231536,0.004648,2005,6,22,11,57,30
2005.475697,-0.212123,-0.230448,0.01064,2005,6,23,11,57,30
2005.478435,-0.211575,-0.231222,0.015436,2005,6,24,11,57,30
2005.481173,-0.214821,-0.229653,0.009936,2005,6,25,11,57,30
2005.48391,-0.213325,-0.230381,0.003262,2005,6,26,11,57,30
2005.486648,-0.211383,-0.231009,0.005922,2005,6,27,11,57,30
2005.489386,-0.212148,-0.230175,0.009541,2005,6,28,11,57,30
2005.492124,-0.209022,-0.229019,0.012526,2005,6,29,11,57,30
2005.494862,-0.209433,-0.230024,0.017113,2005,6,30,11,57,30
2005.4976,-0.211461,-0.22979,0.012834,2005,7,1,11,57,30
2005.500337,-0.210409,-0.229807,0.017378,2005,7,2,11,57,30
2005.503075,-0.211493,-0.22852,0.00647,2005,7,3,11,57,30
2005.505813,-0.209585,-0.232291,0.005459,2005,7,4,11,57,30
2005.508551,-0.211189,-0.229582,0.007883,2005,7,5,11,57,30
2005.511289,-0.210929,-0.230223,0.020684,2005,7,6,11,57,30
2005.514027,-0.211465,-0.229448,0.012264,2005,7,7,11,57,30
2005.516765,-0.208918,-0.229734,0.009053,2005,7,8,11,57,30
2005.519502,-0.209514,-0.229859,0.013615,2005,7,9,11,57,30
2005.52224,-0.209693,-0.228768,0.015359,2005,7,10,11,57,30
2005.524978,-0.208829,-0.229794,0.016549,2005,7,11,11,57,30
2005.527716,-0.209973,-0.229108,0.013853,2005,7,12,11,57,30
2005.530454,-0.21059,-0.231933,0.014672,2005,7,13,11,57,30
2005.533192,-0.209528,-0.231336,0.012123,2005,7,14,11,57,30
2005.53593,-0.20821,-0.231563,0.014074,2005,7,15,11,57,30
2005.538667,-0.208358,-0.228727,0.016139,2005,7,16,11,57,30
2005.541405,-0.209132,-0.230111,0.007971,2005,7,17,11,57,30
2005.544091,-0.209776,-0.22776,0.006534,2005,7,18,11,30,0
2005.546881,-0.208466,-0.229934,0.004556,2005,7,19,11,57,30
2005.549619,-0.208143,-0.230027,0.000858,2005,7,20,11,57,30
2005.552357,-0.209745,-0.227757,0.011696,2005,7,21,11,57,30
2005.555094,-0.209379,-0.229034,0.015607,2005,7,22,11,57,30
2005.557832,-0.210948,-0.229526,0.018408,2005,7,23,11,57,30
2005.56057,-0.20933,-0.229949,0.013116,2005,7,24,11,57,30
2005.563308,-0.209046,-0.230715,0.019763,2005,7,25,11,57,30
2005.566046,-0.210688,-0.227537,0.013323,2005,7,26,11,57,30
2005.568784,-0.209619,-0.228597,-0.001089,2005,7,27,11,57,30
2005.571522,-0.208072,-0.228442,0.00586,2005,7,28,11,57,30
2005.574259,-0.207259,-0.228169,0.009607,2005,7,29,11,57,30
2005.576997,-0.2073,-0.22845,0.006499,2005,7,30,11,57,30
2005.579735,-0.208691,-0.228777,0.010858,2005,7,31,11,57,30
2005.582473,-0.208149,-0.230515,0.013899,2005,8,1,11,57,30
2005.585211,-0.208494,-0.229143,0.010777,2005,8,2,11,57,30
2005.587949,-0.209139,-0.230878,0.022159,2005,8,3,11,57,30
2005.590687,-0.208493,-0.228381,0.016578,2005,8,4,11,57,30
2005.593424,-0.208561,-0.228182,0.02029,2005,8,5,11,57,30
2005.596162,-0.208713,-0.22853,0.012545,2005,8,6,11,57,30
2005.5989,-0.210194,-0.228694,0.014283,2005,8,7,11,57,30
2005.6017,-0.209114,-0.228036,0.017706,2005,8,8,12,30,0
2005.604376,-0.207002,-0.228626,0.013607,2005,8,9,11,57,30
2005.607114,-0.207354,-0.227549,0.017442,2005,8,10,11,57,30
2005.609852,-0.208704,-0.225041,0.010626,2005,8,11,11,57,30
2005.612589,-0.20688,-0.227293,0.010408,2005,8,12,11,57,30
2005.615327,-0.20786,-0.227178,0.016471,2005,8,13,11,57,30
2005.618065,-0.206091,-0.226328,0.016315,2005,8,14,11,57,30
2005.620803,-0.207119,-0.226782,0.01923,2005,8,15,11,57,30
2005.623541,-0.207255,-0.229832,0.017683,2005,8,16,11,57,30
2005.626279,-0.209208,-0.227554,0.012038,2005,8,17,11,57,30
2005.629016,-0.207563,-0.227019,0.01517,2005,8,18,11,57,30
2005.631754,-0.207846,-0.228354,0.012432,2005,8,19,11,57,30
2005.634492,-0.207965,-0.228293,0.015204,2005,8,20,11,57,30
2005.63723,-0.207423,-0.229762,0.010586,2005,8,21,11,57,30
2005.639968,-0.206423,-0.228106,0.009401,2005,8,22,11,57,30
2005.642706,-0.206932,-0.227843,0.01241,2005,8,23,11,57,30
2005.645444,-0.207497,-0.228531,0.01196,2005,8,24,11,57,30
2005.648181,-0.206474,-0.2288,0.001112,2005,8,25,11,57,30
2005.650919,-0.208309,-0.228314,0.006982,2005,8,26,11,57,30
2005.653657,-0.205535,-0.227373,0.008953,2005,8,27,11,57,30
2005.656395,-0.206919,-0.226719,0.009782,2005,8,28,11,57,30
2005.659133,-0.207713,-0.228098,0.006679,2005,8,29,11,57,30
2005.661871,-0.208846,-0.227155,0.013077,2005,8,30,11,57,30
2005.664609,-0.208021,-0.226971,0.020277,2005,8,31,11,57,30
2005.667346,-0.207154,-0.225948,0.013304,2005,9,1,11,57,30
2005.670084,-0.207994,-0.227517,0.015577,2005,9,2,11,57,30
2005.672822,-0.208543,-0.226322,0.004867,2005,9,3,11,57,30
2005.67556,-0.205581,-0.225753,0.004451,2005,9,4,11,57,30
2005.678298,-0.208129,-0.224385,0.010604,2005,9,5,11,57,30
2005.681036,-0.207515,-0.226834,0.010001,2005,9,6,11,57,30
2005.683773,-0.20914,-0.225693,0.00693,2005,9,7,11,57,30
2005.686511,-0.207882,-0.226223,0.005058,2005,9,8,11,57,30
2005.689249,-0.207019,-0.225463,0.013584,2005,9,9,11,57,30
2005.691987,-0.205919,-0.226321,0.013198,2005,9,10,11,57,30
2005.694725,-0.208082,-0.227187,0.017749,2005,9,11,11,57,30
2005.697463,-0.207363,-0.224998,0.009125,2005,9,12,11,57,30
2005.700201,-0.206492,-0.226128,0.004519,2005,9,13,11,57,30
2005.702938,-0.205499,-0.226925,0.002276,2005,9,14,11,57,30
2005.705676,-0.205687,-0.227204,0.010742,2005,9,15,11,57,30
2005.708414,-0.206963,-0.226639,0.009736,2005,9,16,11,57,30
2005.711133,-0.206772,-0.226887,0.018769,2005,9,17,11,47,30
2005.716628,-0.205578,-0.22484,0.01984,2005,9,19,11,57,30
2005.719366,-0.206636,-0.224932,0.010947,2005,9,20,11,57,30
2005.722103,-0.206372,-0.224122,0.00651,2005,9,21,11,57,30
2005.724841,-0.206356,-0.226472,0.006502,2005,9,22,11,57,30
2005.727579,-0.20773,-0.224112,0.011458,2005,9,23,11,57,30
2005.730317,-0.205192,-0.225295,0.014544,2005,9,24,11,57,30
2005.733055,-0.206631,-0.224858,0.017886,2005,9,25,11,57,30
2005.735793,-0.206418,-0.224887,0.012889,2005,9,26,11,57,30
2005.738531,-0.206226,-0.225879,0.013589,2005,9,27,11,57,30
2005.741268,-0.205603,-0.224964,0.015846,2005,9,28,11,57,30
2005.744006,-0.204066,-0.226043,0.015497,2005,9,29,11,57,30
2005.746744,-0.204965,-0.224257,0.008784,2005,9,30,11,57,30
2005.749482,-0.203706,-0.224613,0.008391,2005,10,1,11,57,30
2005.75222,-0.205963,-0.22541,0.022167,2005,10,2,11,57,30
2005.754958,-0.206741,-0.225947,0.009456,2005,10,3,11,57,30
2005.757695,-0.206713,-0.222643,0.005989,2005,10,4,11,57,30
2005.760433,-0.206927,-0.225354,0.009065,2005,10,5,11,57,30
2005.763171,-0.207058,-0.223245,0.007561,2005,10,6,11,57,30
2005.765909,-0.207733,-0.222437,0.008721,2005,10,7,11,57,30
2005.768647,-0.206613,-0.222425,0.01491,2005,10,8,11,57,30
2005.771385,-0.207027,-0.223794,0.008887,2005,10,9,11,57,30
2005.774123,-0.206805,-0.223549,0.007874,2005,10,10,11,57,30
2005.77686,-0.207805,-0.222838,0.010249,2005,10,11,11,57,30
2005.779598,-0.207639,-0.22227,0.006371,2005,10,12,11,57,30
2005.782336,-0.206895,-0.224258,0.009238,2005,10,13,11,57,30
2005.785074,-0.205798,-0.223031,0.009622,2005,10,14,11,57,30
2005.787812,-0.206208,-0.222748,0.016463,2005,10,15,11,57,30
2005.79055,-0.205647,-0.224224,0.016465,2005,10,16,11,57,30
2005.793288,-0.205331,-0.225594,0.008257,2005,10,17,11,57,30
2005.796025,-0.205745,-0.22387,0.010712,2005,10,18,11,57,30
2005.798763,-0.206734,-0.221977,0.008555,2005,10,19,11,57,30
2005.801501,-0.204165,-0.223156,0.016438,2005,10,20,11,57,30
2005.804239,-0.207101,-0.222876,0.013389,2005,10,21,11,57,30
2005.806977,-0.205264,-0.224626,0.011113,2005,10,22,11,57,30
2005.809715,-0.205566,-0.225933,0.004501,2005,10,23,11,57,30
2005.812452,-0.208209,-0.223565,0.003805,2005,10,24,11,57,30
2005.81519,-0.206209,-0.222878,0.006913,2005,10,25,11,57,30
2005.817928,-0.205481,-0.223723,0.012428,2005,10,26,11,57,30
2005.820666,-0.205688,-0.221804,0.008944,2005,10,27,11,57,30
2005.823404,-0.204403,-0.222868,0.016881,2005,10,28,11,57,30
2005.826142,-0.206722,-0.223189,0.008692,2005,10,29,11,57,30
2005.82888,-0.204674,-0.220448,0.006627,2005,10,30,11,57,30
2005.831617,-0.20578,-0.222081,0.006915,2005,10,31,11,57,30
2005.834355,-0.20575,-0.22064,0.007084,2005,11,1,11,57,30
2005.837093,-0.20659,-0.219023,0.002826,2005,11,2,11,57,30
2005.839831,-0.205812,-0.218508,-0.001087,2005,11,3,11,57,30
2005.842569,-0.207322,-0.221763,-0.009513,2005,11,4,11,57,30
2005.845307,-0.203781,-0.221627,0.008016,2005,11,5,11,57,30
2005.848045,-0.205263,-0.221586,0.013561,2005,11,6,11,57,30
2005.850782,-0.206375,-0.221016,0.004943,2005,11,7,11,57,30
2005.85352,-0.206328,-0.220344,0.003266,2005,11,8,11,57,30
2005.856258,-0.207625,-0.217421,-0.002066,2005,11,9,11,57,30
2005.858996,-0.205406,-0.217907,-0.001177,2005,11,10,11,57,30
2005.861734,-0.206341,-0.220912,0.006658,2005,11,11,11,57,30
2005.864472,-0.203631,-0.220386,0.005689,2005,11,12,11,57,30
2005.867209,-0.205297,-0.219991,0.004291,2005,11,13,11,57,30
2005.869947,-0.205065,-0.219864,0.001843,2005,11,14,11,57,30
2005.872685,-0.206444,-0.218232,0.010015,2005,11,15,11,57,30
2005.875423,-0.204129,-0.220901,0.011938,2005,11,16,11,57,30
2005.878161,-0.203884,-0.220646,0.005109,2005,11,17,11,57,30
2005.880899,-0.202326,-0.21961,0.004081,2005,11,18,11,57,30
2005.883637,-0.205262,-0.219713,0.004607,2005,11,19,11,57,30
2005.886374,-0.205967,-0.218858,-0.001964,2005,11,20,11,57,30
2005.889112,-0.206654,-0.220173,0.001042,2005,11,21,11,57,30
2005.89185,-0.205246,-0.215517,-0.006643,2005,11,22,11,57,30
2005.894588,-0.204299,-0.21949,0.000856,2005,11,23,11,57,30
2005.897326,-0.203965,-0.218479,0.00599,2005,11,24,11,57,30
2005.900064,-0.204348,-0.220281,0.000882,2005,11,25,11,57,30
2005.902802,-0.205503,-0.219564,0.005596,2005,11,26,11,57,30
2005.905539,-0.204632,-0.220947,0.005827,2005,11,27,11,57,30
2005.908277,-0.205647,-0.219809,0.001545,2005,11,28,11,57,30
2005.911015,-0.206004,-0.220726,0.007753,2005,11,29,11,57,30
2005.913753,-0.204338,-0.220415,0.011003,2005,11,30,11,57,30
2005.916491,-0.204905,-0.221069,0.003416,2005,12,1,11,57,30
2005.919229,-0.205205,-0.221679,0.006752,2005,12,2,11,57,30
2005.921967,-0.204447,-0.22029,0.016087,2005,12,3,11,57,30
2005.924704,-0.204237,-0.219758,0.013548,2005,12,4,11,57,30
2005.927442,-0.205295,-0.219589,0.010163,2005,12,5,11,57,30
2005.930128,-0.204955,-0.218627,0.007335,2005,12,6,11,30,0
2005.932918,-0.202707,-0.21969,0.006583,2005,12,7,11,57,30
2005.935656,-0.204171,-0.219057,0.006998,2005,12,8,11,57,30
2005.938394,-0.204687,-0.218855,0.007101,2005,12,9,11,57,30
2005.941131,-0.203793,-0.218179,0.002514,2005,12,10,11,57,30
2005.943869,-0.204494,-0.217192,0.00667,2005,12,11,11,57,30
2005.946607,-0.204561,-0.218861,0.009021,2005,12,12,11,57,30
2005.949345,-0.203914,-0.21782,0.012349,2005,12,13,11,57,30
2005.952083,-0.204195,-0.216696,0.014045,2005,12,14,11,57,30
2005.954821,-0.20476,-0.218709,0.010972,2005,12,15,11,57,30
2005.957559,-0.203036,-0.221797,0.014318,2005,12,16,11,57,30
2005.960296,-0.204304,-0.221208,0.01519,2005,12,17,11,57,30
2005.963034,-0.205649,-0.220515,0.002208,2005,12,18,11,57,30
2005.965772,-0.20684,-0.222279,0.011079,2005,12,19,11,57,30
2005.96851,-0.20663,-0.216141,0.015168,2005,12,20,11,57,30
2005.971248,-0.204193,-0.219369,0.003927,2005,12,21,11,57,30
2005.973986,-0.204659,-0.219743,0.007361,2005,12,22,11,57,30
2005.976724,-0.204531,-0.219461,0.008079,2005,12,23,11,57,30
2005.979461,-0.208286,-0.216304,0.014217,2005,12,24,11,57,30
2005.982199,-0.20933,-0.21685,0.029854,2005,12,25,11,57,30
2005.984086,-0.206224,-0.21601,0.017553,2005,12,26,4,30,0
2005.988692,-0.207734,-0.21626,0.023751,2005,12,27,20,52,30
2005.990413,-0.204091,-0.220209,0.007502,2005,12,28,11,57,30
2005.993151,-0.203762,-0.218252,0.006753,2005,12,29,11,57,30
2005.995888,-0.202108,-0.216659,0.010209,2005,12,30,11,57,30
2005.998626,-0.202463,-0.219002,0.013097,2005,12,31,11,57,30
2006.001364,-0.204709,-0.21824,0.012001,2006,1,1,11,57,30
2006.004102,-0.204015,-0.217483,0.011097,2006,1,2,11,57,30
2006.00684,-0.203693,-0.216224,0.010887,2006,1,3,11,57,30
2006.009625,-0.200266,-0.213798,0.014971,2006,1,4,12,22,30
2006.012316,-0.203392,-0.217032,0.01789,2006,1,5,11,57,30
2006.015053,-0.204815,-0.21737,0.004691,2006,1,6,11,57,30
2006.017791,-0.205627,-0.215679,0.014853,2006,1,7,11,57,30
2006.020529,-0.205189,-0.214968,0.013045,2006,1,8,11,57,30
2006.023267,-0.204151,-0.21485,0.008795,2006,1,9,11,57,30
2006.026005,-0.204213,-0.215948,0.004459,2006,1,10,11,57,30
2006.028743,-0.203947,-0.215695,0.014594,2006,1,11,11,57,30
2006.031481,-0.203341,-0.213647,0.011756,2006,1,12,11,57,30
2006.034218,-0.20415,-0.216903,0.014858,2006,1,13,11,57,30
2006.036956,-0.20545,-0.214278,0.013965,2006,1,14,11,57,30
2006.039694,-0.204507,-0.216941,0.010875,2006,1,15,11,57,30
2006.042432,-0.204416,-0.213524,0.017001,2006,1,16,11,57,30
2006.04517,-0.206117,-0.215183,0.014601,2006,1,17,11,57,30
2006.047908,-0.205366,-0.21461,0.011088,2006,1,18,11,57,30
2006.050645,-0.204619,-0.215747,0.014139,2006,1,19,11,57,30
2006.053383,-0.208228,-0.214893,0.00632,2006,1,20,11,57,30
2006.056121,-0.204737,-0.21463,0.00786,2006,1,21,11,57,30
2006.058859,-0.204739,-0.213771,0.01647,2006,1,22,11,57,30
2006.061597,-0.205447,-0.214114,0.015383,2006,1,23,11,57,30
2006.064335,-0.203953,-0.213189,0.014497,2006,1,24,11,57,30
2006.067073,-0.203527,-0.213042,0.010039,2006,1,25,11,57,30
2006.06981,-0.204833,-0.212898,0.007989,2006,1,26,11,57,30
2006.072548,-0.205911,-0.213998,0.016567,2006,1,27,11,57,30
2006.075286,-0.204281,-0.214821,0.012212,2006,1,28,11,57,30
2006.078024,-0.205925,-0.215052,0.012155,2006,1,29,11,57,30
2006.080762,-0.204245,-0.213476,0.012332,2006,1,30,11,57,30
2006.0835,-0.203319,-0.215841,0.019354,2006,1,31,11,57,30
2006.086238,-0.201917,-0.214081,0.01699,2006,2,1,11,57,30
2006.088975,-0.201319,-0.212764,0.019974,2006,2,2,11,57,30
2006.091713,-0.202107,-0.21229,0.011598,2006,2,3,11,57,30
2006.094451,-0.203915,-0.213893,0.017532,2006,2,4,11,57,30
2006.09708,-0.201846,-0.215045,0.013005,2006,2,5,11,0,0
2006.099927,-0.203756,-0.218392,0.017468,2006,2,6,11,57,30
2006.102665,-0.203531,-0.217359,0.008626,2006,2,7,11,57,30
2006.105403,-0.203215,-0.216758,0.003594,2006,2,8,11,57,30
2006.10814,-0.20182,-0.216037,0.0074,2006,2,9,11,57,30
2006.110878,-0.202881,-0.215084,0.010803,2006,2,10,11,57,30
2006.113616,-0.20015,-0.216133,0.005288,2006,2,11,11,57,30
2006.116354,-0.200921,-0.215549,0.007766,2006,2,12,11,57,30
2006.119092,-0.20139,-0.216469,0.009533,2006,2,13,11,57,30
2006.12183,-0.201589,-0.216938,0.014095,2006,2,14,11,57,30
2006.124567,-0.202863,-0.217534,0.003699,2006,2,15,11,57,30
2006.127305,-0.202263,-0.215789,0.008353,2006,2,16,11,57,30
2006.130043,-0.200972,-0.217072,0.01243,2006,2,17,11,57,30
2006.132781,-0.201625,-0.216439,0.00787,2006,2,18,11,57,30
2006.135519,-0.200353,-0.216074,0.006284,2006,2,19,11,57,30
2006.138257,-0.200232,-0.214577,0.00763,2006,2,20,11,57,30
2006.140995,-0.201075,-0.214329,0.004403,2006,2,21,11,57,30
2006.143732,-0.200454,-0.215122,0.001418,2006,2,22,11,57,30
2006.14647,-0.2005,-0.215736,0.005012,2006,2,23,11,57,30
2006.149208,-0.199962,-0.214617,0.011899,2006,2,24,11,57,30
2006.151946,-0.200121,-0.216023,0.004824,2006,2,25,11,57,30
2006.154746,-0.200543,-0.215884,0.004766,2006,2,26,12,30,0
2006.157422,-0.199982,-0.21651,0.001654,2006,2,27,11,57,30
2006.16016,-0.19972,-0.216546,0.0103,2006,2,28,11,57,30
2006.162897,-0.200262,-0.217338,0.009214,2006,3,1,11,57,30
2006.165635,-0.19871,-0.217497,0.00394,2006,3,2,11,57,30
2006.168373,-0.19917,-0.214878,-0.002259,2006,3,3,11,57,30
2006.171111,-0.199254,-0.214926,0.007303,2006,3,4,11,57,30
2006.173169,-0.200424,-0.215513,0.010844,2006,3,5,6,0,0
2006.177618,-0.200525,-0.215405,0.005956,2006,3,6,21,0,0
2006.179324,-0.199388,-0.214442,0.00925,2006,3,7,11,57,30
2006.182062,-0.199632,-0.217489,0.0073,2006,3,8,11,57,30
2006.1848,-0.199102,-0.217418,0.009334,2006,3,9,11,57,30
2006.187538,-0.200761,-0.214891,0.003066,2006,3,10,11,57,30
2006.190276,-0.199767,-0.214916,0.010759,2006,3,11,11,57,30
2006.193014,-0.198257,-0.215434,0.00894,2006,3,12,11,57,30
2006.195752,-0.20095,-0.215318,0.006292,2006,3,13,11,57,30
2006.198489,-0.201403,-0.215134,0.003433,2006,3,14,11,57,30
2006.201227,-0.201026,-0.215479,0.007571,2006,3,15,11,57,30
2006.203965,-0.200138,-0.217141,0.002979,2006,3,16,11,57,30
2006.206703,-0.201444,-0.213604,-0.000268,2006,3,17,11,57,30
2006.209441,-0.201422,-0.214495,-0.006,2006,3,18,11,57,30
2006.212179,-0.202337,-0.216402,0.003098,2006,3,19,11,57,30
2006.214917,-0.20186,-0.214296,0.001644,2006,3,20,11,57,30
2006.217654,-0.201106,-0.215612,0.007756,2006,3,21,11,57,30
2006.220392,-0.199828,-0.21669,0.01204,2006,3,22,11,57,30
2006.22313,-0.200057,-0.216177,0.002899,2006,3,23,11,57,30
2006.225868,-0.200592,-0.218917,0.009381,2006,3,24,11,57,30
2006.228606,-0.200102,-0.217538,0.007851,2006,3,25,11,57,30
2006.231344,-0.199435,-0.216535,0.00449,2006,3,26,11,57,30
2006.234081,-0.200031,-0.215159,0.004171,2006,3,27,11,57,30
2006.236819,-0.200216,-0.21635,0.0052,2006,3,28,11,57,30
2006.239557,-0.201194,-0.215975,0.001601,2006,3,29,11,57,30
2006.242295,-0.20087,-0.215782,0.00322,2006,3,30,11,57,30
2006.245033,-0.200071,-0.215053,0.000116,2006,3,31,11,57,30
2006.247771,-0.199738,-0.21465,0.008218,2006,4,1,11,57,30
2006.250509,-0.199806,-0.215438,0.01345,2006,4,2,11,57,30
2006.253246,-0.200251,-0.213858,0.009536,2006,4,3,11,57,30
2006.255984,-0.201454,-0.215693,0.010346,2006,4,4,11,57,30
2006.258722,-0.199133,-0.215077,0.011813,2006,4,5,11,57,30
2006.26146,-0.200859,-0.215243,0.005592,2006,4,6,11,57,30
2006.264198,-0.199241,-0.214307,0.004786,2006,4,7,11,57,30
2006.266936,-0.200944,-0.213714,0.002771,2006,4,8,11,57,30
2006.269674,-0.199612,-0.215442,0.009207,2006,4,9,11,57,30
2006.272411,-0.198613,-0.21696,0.005479,2006,4,10,11,57,30
2006.275149,-0.197265,-0.215715,0.004339,2006,4,11,11,57,30
2006.277887,-0.197405,-0.214402,0.007485,2006,4,12,11,57,30
2006.280625,-0.200499,-0.216546,0.003713,2006,4,13,11,57,30
2006.283363,-0.197811,-0.215477,0.007726,2006,4,14,11,57,30
2006.286101,-0.19952,-0.216044,-0.005755,2006,4,15,11,57,30
2006.288839,-0.201359,-0.213705,0.011109,2006,4,16,11,57,30
2006.291576,-0.200769,-0.214932,0.007311,2006,4,17,11,57,30
2006.294314,-0.200847,-0.212919,0.005427,2006,4,18,11,57,30
2006.297052,-0.199645,-0.212303,0.007234,2006,4,19,11,57,30
2006.29979,-0.199673,-0.212664,0.004092,2006,4,20,11,57,30
2006.302528,-0.199713,-0.212784,-0.000412,2006,4,21,11,57,30
